size_1, gflops, gflops_mpi, speedup
4, 178.746, 26.5972, 0.148799
4, 190.788, 24.8031, 0.130003
4, 157.04, 22.0066, 0.140134
4, 178.758, 21.5988, 0.120827
4, 182.333, 22.7115, 0.12456
4, 163.204, 22.6816, 0.138977
4, 155.026, 21.0553, 0.135818
4, 161.143, 23.533, 0.146038
4, 175.848, 21.9985, 0.125099
4, 179.73, 22.7316, 0.126477
4, 157.13, 22.7461, 0.14476
4, 181.886, 20.1963, 0.111038
4, 156.137, 20.5641, 0.131705
4, 179.295, 22.3608, 0.124715
4, 184.689, 21.9473, 0.118833
4, 175.466, 22.2963, 0.127069
4, 189.249, 23.1027, 0.122075
4, 185.276, 22.8028, 0.123075
4, 177.222, 22.6567, 0.127843
4, 179.612, 20.9511, 0.116646
4, 160.277, 21.6623, 0.135155
4, 159.319, 22.5097, 0.141287
4, 158.546, 22.0156, 0.138859
4, 154.912, 24.2754, 0.156704
4, 155.342, 22.5149, 0.144938
4, 191.721, 22.0643, 0.115085
4, 157.563, 24.2715, 0.154043
4, 157.328, 22.8056, 0.144956
4, 156.217, 22.4355, 0.143617
4, 183.909, 22.4287, 0.121956
4, 159.857, 23.3036, 0.145777
4, 156.297, 28.1107, 0.179854
4, 157.454, 22.3375, 0.141866
4, 180.772, 23.3313, 0.129065
4, 185.701, 23.5042, 0.12657
4, 178.7, 22.8785, 0.128028
4, 176.868, 24.6436, 0.139333
4, 185.401, 25.1072, 0.135421
4, 177.658, 21.7312, 0.12232
4, 156.485, 23.6229, 0.15096
4, 159.681, 22.3189, 0.139772
4, 180.712, 21.8785, 0.121068
4, 165.827, 23.3396, 0.140747
4, 162.105, 23.9994, 0.148048
4, 179.459, 22.1745, 0.123563
4, 155.668, 21.8775, 0.140539
4, 182.941, 23.0205, 0.125836
4, 160.935, 23.2895, 0.144713
4, 157.067, 22.9514, 0.146125
4, 185.025, 23.3369, 0.126128
4, 190.075, 21.0987, 0.111002
4, 162.038, 22.1539, 0.13672
4, 158.913, 24.549, 0.154481
4, 159.125, 23.9658, 0.15061
4, 181.549, 25.0076, 0.137746
4, 162.595, 25.3009, 0.155607
4, 157.076, 23.8279, 0.151697
4, 156.485, 25.627, 0.163767
4, 189.904, 22.0708, 0.116221
4, 157.545, 23.3938, 0.14849
4, 159.097, 22.5062, 0.141462
4, 159.727, 25.5616, 0.160033
4, 184.267, 24.3027, 0.131888
4, 161.2, 23.2074, 0.143966
4, 157.219, 24.5297, 0.156022
4, 158.171, 21.883, 0.13835
4, 183.528, 23.3121, 0.127022
4, 181.345, 25.2137, 0.139037
4, 189.524, 24.0904, 0.12711
4, 157.013, 22.9107, 0.145916
4, 185.526, 23.0309, 0.124139
6, 451.642, 76.9166, 0.170304
6, 485.473, 75.9976, 0.156544
6, 468.314, 69.344, 0.148072
6, 469.62, 69.0823, 0.147102
6, 459.69, 82.7603, 0.180035
6, 466.427, 76.577, 0.164178
6, 451.753, 79.3211, 0.175585
6, 463.44, 84.0766, 0.181419
6, 456.338, 83.3487, 0.182647
6, 461.225, 74.8467, 0.162278
6, 458.303, 77.8509, 0.169868
6, 472.109, 73.8771, 0.156483
6, 453.19, 81.6743, 0.180221
6, 462.098, 69.1096, 0.149556
6, 462.491, 85.9301, 0.185799
6, 480.737, 81.6081, 0.169756
6, 431.344, 75.6031, 0.175273
6, 451.73, 83.267, 0.184329
6, 463.788, 68.3159, 0.1473
6, 479.045, 80.0852, 0.167177
6, 482.968, 79.332, 0.164259
6, 453.766, 80.5814, 0.177583
6, 408.981, 71.4524, 0.174708
6, 452.415, 80.6993, 0.178375
6, 460.834, 69.1081, 0.149963
6, 472.495, 83.4223, 0.176557
6, 457.194, 83.4494, 0.182525
6, 455.62, 82.0826, 0.180156
6, 455.866, 71.3308, 0.156473
6, 475.699, 76.4935, 0.160802
6, 444.404, 78.5322, 0.176714
6, 463.648, 75.9802, 0.163875
6, 451.797, 76.8292, 0.170053
6, 454.212, 82.8247, 0.182348
6, 472.906, 81.0908, 0.171473
6, 465.56, 68.6109, 0.147373
6, 468.03, 71.079, 0.151868
6, 450.654, 68.7326, 0.152518
6, 453.123, 76.8241, 0.169544
6, 458.689, 76.1746, 0.16607
6, 462.583, 77.4661, 0.167464
6, 471.821, 65.3807, 0.138571
6, 470.479, 77.9026, 0.165581
6, 450.983, 78.8283, 0.174792
6, 467.44, 75.9634, 0.16251
6, 471.365, 74.6909, 0.158457
6, 459.416, 68.5039, 0.149111
6, 457.216, 79.7838, 0.174499
6, 463.648, 79.3266, 0.171092
6, 467.936, 77.0094, 0.164573
6, 447.064, 77.2715, 0.172842
6, 462.398, 78.4132, 0.169579
6, 393.198, 71.3577, 0.18148
6, 445.237, 81.3965, 0.182816
6, 465.489, 81.2245, 0.174493
6, 465.817, 75.7589, 0.162637
6, 456.788, 75.697, 0.165716
6, 464.346, 74.4544, 0.160343
6, 443.426, 78.8464, 0.177812
6, 466.192, 75.9889, 0.162999
6, 467.581, 79.6089, 0.170257
6, 452.746, 69.9891, 0.154588
6, 472.785, 77.8045, 0.164566
6, 463.579, 75.613, 0.163107
6, 471.077, 73.6544, 0.156353
6, 468.362, 68.7586, 0.146807
6, 459.987, 77.9407, 0.169441
6, 434.745, 71.2743, 0.163945
6, 475.674, 79.7673, 0.167693
6, 458.28, 72.1123, 0.157354
6, 453.322, 72.3059, 0.159502
6, 452.68, 81.7363, 0.180561
6, 472.664, 78.683, 0.166467
6, 475.186, 70.0219, 0.147357
6, 454.569, 76.1858, 0.1676
6, 455.104, 69.8877, 0.153564
6, 465.56, 69.8534, 0.150042
6, 453.878, 76.1163, 0.167702
6, 456.068, 74.9994, 0.164448
6, 467.794, 75.042, 0.160417
6, 462.768, 79.4716, 0.171731
6, 445.023, 80.6719, 0.181276
6, 454.569, 73.4127, 0.1615
6, 462.537, 79.8994, 0.172742
6, 472.158, 76.655, 0.16235
6, 460.811, 71.8878, 0.156003
6, 469.596, 77.5127, 0.165063
6, 466.803, 79.5186, 0.170347
6, 460.948, 74.5221, 0.161671
6, 455.194, 79.9815, 0.175709
6, 459.85, 76.7974, 0.167005
